date,matchup,pick,tier,pick_prob,bucket,pick_team_xwoba,opp_xwoba,gap_pickside,won_scoreboard,home_score,away_score
2026-06-13,NYY @ TOR,NYY,GOLD,0.5193,win,0.2439,0.2806,-0.0367,True,1,3
2026-06-13,SD @ BAL,BAL,SKIP,0.5995,bad_read,0.2942,0.3707,-0.0765,False,3,9
2026-06-13,SEA @ WSH,WSH,SKIP,0.5635,win,0.2571,0.3206,-0.0635,True,8,3
2026-06-13,MIA @ PIT,MIA,GOLD,0.5643,null_zone,0.2578,0.2594,-0.0016,False,3,2
2026-06-13,DET @ CLE,CLE,SKIP,0.5033,win,0.2295,0.2914,-0.0619,True,3,1
2026-06-13,TEX @ BOS,BOS,SKIP,0.6773,win,0.2716,0.2084,0.0632,True,6,3
2026-06-13,ATL @ NYM,ATL,SKIP,0.5071,win,0.2917,0.2614,0.0303,True,1,3
2026-06-13,LAD @ CHW,LAD,GOLD,0.5193,win,0.3981,0.2357,0.1624,True,1,7
2026-06-13,HOU @ KC,HOU,SKIP,0.6489,win,0.3791,0.3057,0.0734,True,7,8
2026-06-13,PHI @ MIL,MIL,SKIP,0.5268,bad_beat,0.3412,0.2843,0.0569,False,8,9
2026-06-13,CHC @ SF,CHC,SKIP,0.5313,win,0.4097,0.3669,0.0428,True,1,6
2026-06-13,TB @ LAA,TB,GOLD,0.779,bad_read,0.2581,0.3998,-0.1417,False,8,0
2026-06-14,MIA @ PIT,MIA,SKIP,0.516,win,0.2782,0.315,-0.0368,True,2,4
2026-06-14,SD @ BAL,BAL,GOLD,0.5232,bad_read,0.2434,0.3019,-0.0585,False,2,5
2026-06-14,SEA @ WSH,WSH,SKIP,0.5941,win,0.3361,0.2293,0.1068,True,10,1
2026-06-14,NYY @ TOR,NYY,PLATINUM,0.5343,win,0.3102,0.3065,0.0037,True,3,8
2026-06-14,ATL @ NYM,ATL,GOLD,0.5128,bad_read,0.2484,0.3784,-0.13,False,8,1
2026-06-14,HOU @ KC,HOU,SKIP,0.5218,bad_read,0.2599,0.2859,-0.026,False,4,0
2026-06-14,STL @ MIN,STL,SKIP,0.502,bad_read,0.2883,0.4334,-0.1451,False,5,4
2026-06-14,LAD @ CHW,LAD,GOLD,0.5081,bad_beat,0.3405,0.303,0.0375,False,6,4
2026-06-14,PHI @ MIL,MIL,SKIP,0.6226,win,0.3391,0.2,0.1391,True,4,0
2026-06-14,COL @ OAK,OAK,PLATINUM,0.6773,null_zone,0.3807,0.3717,0.009,False,9,23
2026-06-14,CHC @ SF,SF,GOLD,0.5087,win,0.2989,0.1934,0.1055,True,5,1
2026-06-14,TB @ LAA,TB,GOLD,0.6256,win,0.4168,0.2753,0.1415,True,3,8
2026-06-14,TEX @ BOS,BOS,SKIP,0.6683,bad_read,0.2284,0.3252,-0.0968,False,4,6
2026-06-15,MIA @ PHI,MIA,GOLD,0.5583,bad_read,0.2128,0.4038,-0.191,False,7,0
2026-06-15,NYM @ CIN,CIN,GOLD,0.5668,win,0.3428,0.309,0.0338,True,12,0
2026-06-15,SD @ STL,STL,SKIP,0.5548,win,0.3066,0.1603,0.1463,True,3,0
2026-06-15,COL @ CHC,CHC,PLATINUM,0.571,bad_beat,0.3883,0.3094,0.0789,False,4,4
2026-06-15,DET @ HOU,HOU,GOLD,0.6353,bad_read,0.2864,0.3724,-0.086,False,3,9
2026-06-15,PIT @ OAK,OAK,GOLD,0.509,win,0.2591,0.3191,-0.06,True,11,2
2026-06-15,TB @ LAD,LAD,PLATINUM,0.6593,win,0.3087,0.3291,-0.0204,True,4,3
2026-06-16,MIA @ PHI,MIA,GOLD,0.5433,bad_read,0.2384,0.3456,-0.1072,False,8,2
2026-06-16,KC @ WSH,WSH,SKIP,0.6181,win,0.3251,0.3511,-0.026,True,6,4
2026-06-16,TOR @ BOS,BOS,GOLD,0.5326,null_zone,0.3162,0.3118,0.0044,False,1,6
2026-06-16,CHW @ NYY,NYY,GOLD,0.6321,win,0.3718,0.1743,0.1975,True,12,2
2026-06-16,NYM @ CIN,CIN,GOLD,0.5644,win,0.3146,0.3313,-0.0167,True,5,3
2026-06-16,SF @ ATL,ATL,PLATINUM,0.6593,null_zone,0.3227,0.318,0.0047,False,2,7
2026-06-16,CLE @ MIL,CLE,GOLD,0.5029,bad_read,0.2463,0.3288,-0.0825,False,2,1
2026-06-16,SD @ STL,STL,SKIP,0.5986,win,0.435,0.214,0.221,True,3,2
2026-06-16,COL @ CHC,CHC,GOLD,0.5046,bad_beat,0.3403,0.2952,0.0451,False,2,5
2026-06-16,MIN @ TEX,MIN,GOLD,0.5101,win,0.3781,0.2745,0.1036,True,2,12
2026-06-16,DET @ HOU,HOU,GOLD,0.7592,win,0.2714,0.2267,0.0447,True,4,2
2026-06-16,PIT @ OAK,OAK,GOLD,0.5047,null_zone,0.309,0.3286,-0.0196,False,5,6
2026-06-16,BAL @ SEA,BAL,SKIP,0.5717,bad_read,0.2287,0.3161,-0.0874,False,3,1
2026-06-16,TB @ LAD,LAD,SKIP,0.6593,win,0.2615,0.2655,-0.004,True,1,0
2026-06-17,NYM @ CIN,NYM,GOLD,0.512,win,0.4071,0.222,0.1851,True,1,9
2026-06-17,KC @ WSH,WSH,SKIP,0.5354,bad_read,0.256,0.4308,-0.1748,False,2,6
2026-06-17,MIA @ PHI,MIA,GOLD,0.5643,win,0.4161,0.2359,0.1802,True,4,12
2026-06-17,DET @ HOU,HOU,SKIP,0.5369,win,0.4262,0.1493,0.2769,True,4,2
2026-06-17,SD @ STL,SD,GOLD,0.5399,win,0.3229,0.2909,0.032,True,1,6
2026-06-17,TB @ LAD,LAD,PLATINUM,0.6593,win,0.4302,0.2703,0.1599,True,5,4
2026-06-17,TOR @ BOS,BOS,GOLD,0.6584,bad_beat,0.2947,0.1827,0.112,False,0,3
2026-06-17,CHW @ NYY,NYY,GOLD,0.6079,win,0.4096,0.4158,-0.0062,True,10,5
2026-06-17,CLE @ MIL,MIL,SKIP,0.5266,win,0.3378,0.1739,0.1639,True,9,4
2026-06-17,PIT @ OAK,PIT,GOLD,0.5103,win,0.404,0.2526,0.1514,True,4,12
2026-06-17,BAL @ SEA,SEA,GOLD,0.5151,null_zone,0.2616,0.2761,-0.0145,False,3,5
2026-06-18,TOR @ BOS,BOS,SKIP,0.6893,bad_read,0.1729,0.2214,-0.0485,False,3,4
2026-06-18,CLE @ MIL,MIL,GOLD,0.5804,bad_read,0.3209,0.3609,-0.04,False,2,4
2026-06-18,MIN @ TEX,TEX,SKIP,0.5351,bad_read,0.2442,0.3552,-0.111,False,3,9
2026-06-18,BAL @ SEA,BAL,SKIP,0.5434,null_zone,0.2527,0.2745,-0.0218,False,3,0
2026-06-18,NYM @ PHI,NYM,SKIP,0.5463,win,0.2912,0.2847,0.0065,True,4,6
2026-06-18,CHW @ NYY,NYY,GOLD,0.6593,null_zone,0.3139,0.3266,-0.0127,False,1,5
2026-06-18,STL @ KC,KC,GOLD,0.5019,win,0.4151,0.3917,0.0234,True,14,6
2026-06-19,TOR @ CHC,CHC,DIAMOND,0.5189,win,0.4015,0.2643,0.1372,True,16,2
2026-06-19,CHW @ DET,DET,GOLD,0.6323,win,0.2927,0.361,-0.0683,True,4,3
2026-06-19,CIN @ NYY,NYY,DIAMOND,0.6443,win,0.4068,0.2371,0.1697,True,5,0
2026-06-19,WSH @ TB,TB,GOLD,0.6563,win,0.332,0.3673,-0.0353,True,5,2
2026-06-19,SF @ MIA,SF,GOLD,0.5983,bad_beat,0.3483,0.2854,0.0629,False,4,3
2026-06-19,MIL @ ATL,MIL,PLATINUM,0.55,bad_beat,0.3217,0.1996,0.1221,False,3,2
2026-06-19,SD @ TEX,SD,SKIP,0.5185,bad_read,0.3256,0.3589,-0.0333,False,9,7
2026-06-19,CLE @ HOU,HOU,GOLD,0.6833,win,0.3132,0.223,0.0902,True,9,3
2026-06-19,STL @ KC,STL,SKIP,0.5343,bad_read,0.3063,0.3961,-0.0898,False,6,5
2026-06-19,PIT @ COL,COL,SKIP,0.5066,win,0.2929,0.2629,0.03,True,4,3
2026-06-19,LAA @ OAK,OAK,GOLD,0.5583,bad_beat,0.4065,0.336,0.0705,False,11,11
2026-06-19,BAL @ LAD,LAD,PLATINUM,0.6443,bad_beat,0.3133,0.2573,0.056,False,4,5
2026-06-19,BOS @ SEA,BOS,GOLD,0.5703,win,0.2083,0.2637,-0.0554,True,2,6
2026-06-20,CHW @ DET,DET,GOLD,0.5096,win,0.3518,0.2297,0.1221,True,4,1
2026-06-20,CIN @ NYY,NYY,DIAMOND,0.6443,bad_read,0.2769,0.3884,-0.1115,False,2,10
2026-06-20,TOR @ CHC,CHC,DIAMOND,0.6623,null_zone,0.3659,0.368,-0.0021,False,6,8
2026-06-20,SD @ TEX,SD,PLATINUM,0.5218,win,0.326,0.2331,0.0929,True,4,6
2026-06-20,WSH @ TB,TB,GOLD,0.6563,bad_read,0.3024,0.3448,-0.0424,False,3,4
2026-06-20,SF @ MIA,SF,SKIP,0.5193,bad_read,0.2946,0.4061,-0.1115,False,6,3
2026-06-20,MIL @ ATL,ATL,GOLD,0.535,bad_read,0.1854,0.2804,-0.095,False,2,3
2026-06-20,CLE @ HOU,HOU,GOLD,0.6414,bad_read,0.2329,0.3393,-0.1064,False,1,8
2026-06-20,NYM @ PHI,NYM,SKIP,0.5313,bad_read,0.2652,0.3667,-0.1015,False,15,3
2026-06-20,PIT @ COL,PIT,PLATINUM,0.6219,null_zone,0.2806,0.2823,-0.0017,False,2,1
2026-06-20,LAA @ OAK,OAK,SKIP,0.5252,bad_read,0.2132,0.2891,-0.0759,False,0,7
2026-06-20,BAL @ LAD,LAD,PLATINUM,0.6443,bad_beat,0.2796,0.2412,0.0384,False,2,3
2026-06-20,BOS @ SEA,BOS,GOLD,0.786,win,0.3214,0.2251,0.0963,True,1,5
2026-06-21,CIN @ NYY,NYY,PLATINUM,0.5977,null_zone,0.2226,0.2329,-0.0103,False,1,4
2026-06-21,MIL @ ATL,MIL,GOLD,0.529,win,0.3557,0.2763,0.0794,True,4,9
2026-06-21,WSH @ TB,TB,GOLD,0.6563,win,0.3016,0.331,-0.0294,True,4,3
2026-06-21,CHW @ DET,DET,GOLD,0.6268,bad_beat,0.3109,0.2451,0.0658,False,4,4
2026-06-21,SF @ MIA,SF,GOLD,0.5193,bad_beat,0.3255,0.2505,0.075,False,2,1
2026-06-21,CLE @ HOU,HOU,GOLD,0.5286,win,0.3207,0.2266,0.0941,True,2,1
2026-06-21,STL @ KC,STL,SKIP,0.8269,win,0.3736,0.4494,-0.0758,True,10,12
2026-06-21,SD @ TEX,SD,PLATINUM,0.5281,bad_read,0.2102,0.4012,-0.191,False,4,3
2026-06-21,PIT @ COL,PIT,GOLD,0.6693,win,0.4093,0.3163,0.093,True,6,8
2026-06-21,LAA @ OAK,LAA,GOLD,0.5197,win,0.262,0.3563,-0.0943,True,7,9
2026-06-21,BAL @ LAD,LAD,PLATINUM,0.6653,bad_read,0.2358,0.3531,-0.1173,False,1,12
2026-06-21,BOS @ SEA,BOS,PLATINUM,0.6209,bad_read,0.2315,0.3403,-0.1088,False,3,1
2026-06-21,NYM @ PHI,NYM,SKIP,0.5562,bad_read,0.2298,0.3597,-0.1299,False,6,2
2026-06-22,NYY @ DET,NYY,GOLD,0.5583,bad_read,0.2683,0.3263,-0.058,False,5,3
2026-06-22,KC @ TB,TB,GOLD,0.6627,bad_read,0.1986,0.2874,-0.0888,False,1,2
2026-06-22,TEX @ MIA,TEX,SKIP,0.5133,win,0.3339,0.2145,0.1194,True,3,4
2026-06-22,PHI @ WSH,WSH,SKIP,0.5024,win,0.2801,0.2017,0.0784,True,4,1
2026-06-22,HOU @ TOR,HOU,GOLD,0.5493,bad_read,0.2426,0.3473,-0.1047,False,4,2
2026-06-22,MIL @ CIN,CIN,SKIP,0.5151,null_zone,0.2163,0.2391,-0.0228,False,1,2
2026-06-22,LAD @ MIN,MIN,GOLD,0.5329,null_zone,0.3697,0.3589,0.0108,False,1,2
2026-06-22,CLE @ CHW,CLE,PLATINUM,0.5223,win,0.2678,0.2382,0.0296,True,4,5
2026-06-22,BOS @ COL,BOS,PLATINUM,0.9092,win,0.3148,0.2122,0.1026,True,0,2
2026-06-22,BAL @ LAA,LAA,SKIP,0.5232,bad_read,0.2711,0.3213,-0.0502,False,1,6
2026-06-22,ATL @ SD,ATL,SKIP,0.538,bad_read,0.2711,0.3146,-0.0435,False,1,0
2026-06-23,SEA @ PIT,PIT,SKIP,0.6459,bad_beat,0.3369,0.2802,0.0567,False,2,3
2026-06-23,KC @ TB,TB,GOLD,0.67,bad_read,0.3131,0.4162,-0.1031,False,5,12
2026-06-23,TEX @ MIA,MIA,SKIP,0.5113,win,0.3453,0.34,0.0053,True,6,4
2026-06-23,NYY @ DET,NYY,SKIP,0.6162,win,0.2628,0.3689,-0.1061,True,3,4
2026-06-23,PHI @ WSH,WSH,SKIP,0.5191,bad_read,0.2966,0.4215,-0.1249,False,9,14
2026-06-23,CHC @ NYM,CHC,SKIP,0.5115,win,0.3288,0.3593,-0.0305,True,6,9
2026-06-23,MIL @ CIN,CIN,SKIP,0.5388,null_zone,0.1918,0.2073,-0.0155,False,0,2
2026-06-23,LAD @ MIN,MIN,SKIP,0.5004,bad_read,0.3229,0.3492,-0.0263,False,3,12
2026-06-23,CLE @ CHW,CLE,PLATINUM,0.5223,bad_beat,0.2964,0.22,0.0764,False,2,1
2026-06-23,BOS @ COL,BOS,PLATINUM,0.8555,win,0.3775,0.2359,0.1416,True,2,5
2026-06-23,BAL @ LAA,BAL,SKIP,0.51,bad_read,0.1656,0.2537,-0.0881,False,5,1
2026-06-23,ATL @ SD,ATL,SKIP,0.5392,null_zone,0.2933,0.3141,-0.0208,False,6,6
2026-06-23,OAK @ SF,SF,GOLD,0.6431,win,0.2724,0.2638,0.0086,True,3,1
2026-06-24,TEX @ MIA,TEX,GOLD,0.5043,bad_beat,0.3243,0.294,0.0303,False,4,2
2026-06-24,CHC @ NYM,NYM,GOLD,0.5847,null_zone,0.3786,0.3934,-0.0148,False,3,10
2026-06-24,CHC @ NYM,NYM,SKIP,0.6471,null_zone,0.3786,0.3934,-0.0148,False,3,10
2026-06-24,CLE @ CHW,CLE,PLATINUM,0.5147,win,0.2749,0.483,-0.2081,True,3,4
2026-06-24,BOS @ COL,BOS,DIAMOND,0.8498,bad_beat,0.3675,0.2849,0.0826,False,8,6
2026-06-24,BAL @ LAA,LAA,SKIP,0.5042,bad_read,0.2363,0.338,-0.1017,False,6,6
2026-06-24,SEA @ PIT,PIT,GOLD,0.5968,win,0.3485,0.2628,0.0857,True,11,1
2026-06-24,KC @ TB,TB,SKIP,0.6253,win,0.2915,0.316,-0.0245,True,5,3
2026-06-24,NYY @ DET,NYY,SKIP,0.692,win,0.2074,0.3746,-0.1672,True,2,4
2026-06-24,HOU @ TOR,HOU,SKIP,0.5237,win,0.2904,0.1792,0.1112,True,1,3
2026-06-24,MIL @ CIN,MIL,DIAMOND,0.5463,win,0.4002,0.4408,-0.0406,True,5,6
2026-06-24,LAD @ MIN,LAD,GOLD,0.5119,win,0.2722,0.2324,0.0398,True,3,4
2026-06-24,OAK @ SF,SF,GOLD,0.5132,bad_read,0.3094,0.4259,-0.1165,False,1,1
2026-06-25,KC @ TB,TB,SKIP,0.6803,win,0.3958,0.2044,0.1914,True,13,2
2026-06-25,SEA @ PIT,PIT,GOLD,0.5353,win,0.2851,0.3329,-0.0478,True,5,1
2026-06-25,OAK @ SF,OAK,SKIP,0.504,win,0.3205,0.3193,0.0012,True,6,9
2026-06-25,HOU @ DET,DET,SKIP,0.5623,bad_beat,0.2282,0.1971,0.0311,False,1,2
2026-06-25,PHI @ WSH,WSH,SKIP,0.535,bad_read,0.2339,0.4411,-0.2072,False,5,10
2026-06-25,TEX @ TOR,TEX,SKIP,0.5193,win,0.4184,0.2836,0.1348,True,5,6
2026-06-25,CHC @ NYM,CHC,SKIP,0.6215,win,0.225,0.3642,-0.1392,True,3,4
2026-06-25,NYY @ BOS,BOS,SKIP,0.5509,win,0.229,0.2535,-0.0245,True,6,3
